,id,name,start_date,changed_company_id,parent,change_date
713,2088,Brash Entertainment,,,,
714,2089,Mud Duck Productions,,,,
715,2090,Vir2L Studios,,,,
716,2092,Imageepoch,1118275200,,,1431475200
717,2096,Lightstorm Entertainment,,,,
718,2097,20th Century Fox Games,,,,
719,2100,UFO Interactive Software,,,,
720,2101,Psyclone,,,,
721,2102,Zoo Games,,,,
722,2103,Aksys Games,1152835200,,,
723,2104,Google,904867200,,,
724,2105,Oberon Interactive,,,,
725,2107,Game Mill Entertainment,,,,
726,2109,Icon Games Entertainment,,,,
727,2112,Virtual Toys,,,,
728,2113,Nobilis,,,,
729,2118,Oxygen Interactive Software,1009756800,1942,,1104451200
730,2119,Real Arcade,,,,
731,2121,Iron Galaxy Studios,1218758400,,,
732,2127,Zuxxes,,,,
733,2128,Ware Interactive,,,,
734,2129,Noviy Disk,883526400,,,
735,2132,Bold Games,,,,
736,2134,War Drum Studios,1199059200,,,
737,2135,HyberDevbox Japan,,,,
738,2137,cerasus.media,,,,
739,2138,Novitas Publishing,,,,
740,2139,DTP Entertainment,820368000,,,
741,2140,Pepper Games,,,,
742,2141,FAKT Software,946598400,,,
743,2144,Sproing Interactive Media,1009756800,,,1483142400
744,2147,Young Horses,,,,
745,2154,Keen Games,,,,
746,2155,Syfy Kids,,,,
747,2156,Imagination Entertainment,,,,
748,2159,Asylum Entertainment,,,,
749,2163,Agatsuma,,,,
750,2164,Play THQ,,,,
751,2165,Enterbrain,,,,
752,2168,Drinkbox Studios,1208217600,,,
753,2171,Warhorse Studios,1314748800,,42785,
754,2172,Deck13 Interactive,1009756800,,110,
755,2173,Press Play,,,1010,1457568000
756,2179,DIC Entertainment,,,,
757,2181,Light and Shadow Productions,,,,
758,2182,Hip Games,,,,
759,2184,HME Inc,,,,
760,2187,XSEED Games,1099267200,,6071,
761,2188,Gammick Entertainment,,,,
762,2190,Phosphor,,,,
763,2191,Funbox Media,,,,
764,2192,Zushi Games,946598400,,,1268870400
765,2194,Rocket Company,898214400,191,,1467331200
766,2195,Paramount Digital Entertainment,,,,
767,2197,Empty Clip Studios,1181779200,,,
768,2198,Popcorn Arcade,,,,
769,2200,Starfish SD,,,,
770,2205,Big Blue Bubble,,,,
771,2206,Shade,,,,
772,2211,Sega Sammy Holdings,1088640000,,,
773,2213,AQ Interactive,1128124800,1772,,1317427200
774,2217,Games Foundation,,,,
775,2218,Pixonauts,,,,
776,2219,Zoink Games,1009756800,16337,16337,
777,2221,Mistwalker,1104451200,,8623,
778,2224,Micro Application S.A.,,,,
779,2226,Floor 84 Studio,,,,
780,2227,Scientifically Proven,,,,
781,2228,The Games Company,,,,
782,2231,Noise Factory,,,,
783,2233,Red Entertainment,975888000,,,
784,2234,Deep Fried Entertainment,,,,
785,2235,IE Institute,,,,
786,2236,Freebird Games,,,,
787,2238,EastAsiaSoft,1199059200,,,
788,2239,Gamecock Media Group,,,,
789,2240,Respondesign,,,,
790,2241,W!Games,,,,
791,2242,Zero Point Software,,,,
792,2243,Hitcents,,,,
793,2245,Big Fish Games,1041292800,,,
794,2246,Her Interactive,799286400,,,
795,2248,Daedalic Entertainment,1167609600,,,
796,2250,Nunchuck Games,,,,
797,2252,Compile Heart,1149206400,,1956,
798,2253,Hyper-Devbox Japan,,,,
799,2255,Chillingo,,,,
800,2257,Independent Arts Software,,,,
801,2259,Radon Labs,,,,
802,2260,Mere Mortals,,,,
803,2261,System Prisma,,,,
804,2262,NIS America,1072224000,,1405,
805,2263,Boomzap Entertainment,,,,
806,2265,EM Studios,,,,
807,2269,Jack Of All Games,,,,
808,2278,AM1,,,,
809,2291,SCE Worldwide Studios Europe,,,,
810,2292,Sony Computer Entertainment Japan Asia,,,,
811,2298,Neoplay,,,,
812,2299,SNK Neogeo USA Consumer,,,,
813,2301,Anaconda,,,,
814,2302,Detn8 Games,,,,
815,2305,Jorudan,,,,
816,2312,Raw Thrills,1009756800,,,
817,2313,Tetris Online Inc,,,,
818,2323,Mid Carolina Media,,,,
819,2324,CyberFront Korea,,,,
820,2329,GameMill Entertainment,1009756800,,,
821,2331,Le Cortex,,,,
822,2332,Corecell Technology,1041292800,,,
823,2335,RTL Games,,,,
824,2336,Coyote Console,,,,
825,2344,Inti Creates,831513600,,,
826,2345,Abstraction Games,1199059200,,,
827,2346,Time Warner Interactive,,,,
828,2356,MC2-Microïds,,,,
829,2364,Big Fun Games,,,,
830,2379,Pony Canyon,-102643200,,3707,
831,2389,Digital Leisure,870393600,,,
832,2390,Engine Software,,,,
833,2397,King Art,978220800,,,
834,2398,HMH Interactive,,,,
835,2401,HuneX,725760000,,,
836,2406,"Atari, Inc.",78451200,190,,473299200
837,2407,Apple Inc,,,,
838,2409,Cliffhanger Productions,,,,
839,2410,Frogwares,954547200,,,
840,2411,Spiral Game Studios,,,,
841,2412,Toxic Games,,,,
842,2413,Artifice Studio,,,,
843,2414,Radiant Entertainment,1388448000,,0,
844,2415,CSR-Studios,,,,
845,2416,Raylight Games,,,,
846,2421,Nokia,-1767225600,,,
847,2427,Lass,,,,
848,2428,5pb.,1112745600,,,
849,2431,Big Ant Studios,,,24760,
850,2432,Surge,,,,
851,2433,CAVE Interactive CO,,,,
852,2435,Frontier Groove,,,,
853,2436,Examu,,,,
854,2437,Zen United,,,,
855,2439,NaturalMotion,,,,
856,2442,Targem Games,,,,
857,2443,Zuxxez Entertainment,978220800,1189,,1325289600
858,2445,Totem Arts,1167523200,,,
859,2446,31X,,,,
860,2447,Origin8,,,,
861,2448,Positech Games,883526400,,,
862,2449,Stoic,1356912000,,,
863,2450,Versus Evil,1383177600,,3911,
864,2451,Monte Cristo,,,,
865,2452,Big Fish Studios,1041292800,,2245,
866,2459,Pinkerton Road Studio,1356912000,,,
867,2460,Phoenix Online Studios,1041292800,,,
868,2461,RailSimulator.com Ltd,,,,
869,2462,Messhof,1388448000,,,
870,2463,Secret Exit,,,,
871,2468,FIX Korea,,,,
872,2470,RuneStorm,,,,
873,2472,Kixeye,,,,
874,2473,Pathea Games,1293753600,,,
875,2474,The Fun Pimps Entertainment LLC,,,,
876,2475,InnoGames,1199059200,,,
877,2476,Thomas Bowker,,,,
878,2478,Surprise Attack Games,1374019200,18629,,1563840000
879,2482,Lesta Studio,693360000,,790,
880,2483,Supercell,1293753600,,3595,
881,2485,Quadro Delta,,,,
882,2488,Atlus USA,694137600,,818,
883,2489,Final Boss Entertainment,,,,
884,2490,Kunos Simulazioni,,,,
885,2493,1C/Cenega,,,,
886,2497,Wolfire Games,1072828800,,,
887,2499,Hi-Rez Studios,,,,
888,2502,Cardboard Computer,1274227200,,,
889,2503,Lego Software,,,,
890,2507,Conspiracy Games,,,,
891,2509,BetaDwarf,,,,
892,2512,Midnight City,,,700,
893,2516,SPS,,,,
894,2517,Amusement Marketing International,,,,
895,2518,The Astronauts,,,,
896,2534,Zono Inc.,,,,
897,2535,Black Bean Games,,,,
898,2539,ASK,,,,
899,2540,Hide,,,,
900,2541,Beautiful Game Studios,1072828800,,4940,
901,2542,Image & Form,883526400,,,
902,2545,GFI Russia,,,,
903,2546,Shiver Games,1267401600,,,
904,2548,DreamCatcher Games,,,,
905,2549,Runesoft,,,,
906,2551,Bergsala Lightweight,,,,
907,2561,Digital Tribe,,,,
908,2563,1C-777,,,,
909,2570,Indianapolis 500,,,,
910,2576,Phantagram,,,,
911,2577,Eolith,,,,
912,2578,Playmore,996624000,2582,,1072828800
913,2579,Hip Interactive,,,,
914,2580,Facepalm Games,1304467200,,,
915,2581,Mediatonic,1125532800,,17463,
916,2582,SNK Playmore,,,,
917,2585,Groove Games,,,,
918,2587,Panther Software,,,,
919,2588,Powerhead Games,,,,
920,2589,Blazing Griffin Ltd.,,,,
921,2591,Homegrown Games,,,,
922,2592,Mega Enterprise,,,,
923,2594,In-Fusio,,,,
924,2598,Mondo Media,,,,
925,2599,Media Blasters,,,,
926,2601,Recoil Games,1162771200,,3911,1424304000
927,2609,Artech Studios,,,,
928,2611,AIA Games,,,,
929,2613,Gizmondo Games,,,,
930,2614,Arcen Games,1262217600,,,
931,2615,BBC Multimedia,,,,
932,2619,Tactile Entertainment,1366761600,,,
933,2648,Visual Arts,669945600,,,
934,2671,Cenega Publishing,1017619200,,,
935,2673,Mediaquest,,,,
936,2682,Space Budgie,,,,
937,2684,Endlessfluff Games,1291852800,,8623,
938,2688,Tribute Games,1325289600,,,
939,2689,Myelin Media,,,,
940,2694,Kiloo,,,,
941,2695,SYBO Games,,,,
942,2700,Ironward,,,,
943,2701,Simogo,,,,
944,2706,Xplosiv,,,,
945,2710,Nickelodeon,,,,
946,2712,Taniko,,,,
947,2716,SCi Entertainment,,,,
948,2720,Touchstone Games,,,,
949,2723,Streum On Studio,1184544000,,9867,
950,2728,Gaijin Games,1230681600,6017,,1419984000
951,2729,Frozenbyte,1009756800,,,
952,2733,Monkeystone Games,,,,
953,2737,Meteor Entertainment,,,,
954,2738,Aleksey Abramenko,,,,
955,2739,Final Form Games,1246492800,,,
956,2740,Brandon Brizzi,,,,
957,2741,Extend Studio,,,,
958,2742,ORiGO GAMES,,,,
959,2748,GameOn,1017705600,,,
960,2751,Nihon Falcom,352252800,,,
961,2756,Sony Pictures Television,,,,
962,2757,Sony Pictures Consumer Products,,,,
963,2758,Tezuka Productions,,,,
964,2759,Telegames,504921600,,,
965,2761,Ironhide Game Studio,1293753600,,,
966,2763,Wadjet Eye Games,1167523200,,,
967,2765,Almost Human Ltd.,1309478400,,0,
968,2766,Tomorrow Corporation,1262217600,,11984,
969,2769,Bay 12 Games,,,,
970,2772,Murudai,,,,
971,2776,Iceberg Interactive,1262217600,,,
972,2783,Enix America Corporation,662601600,,1854,815184000
973,2786,Doctor Entertainment,,,,
974,2794,Franchise Interactive,,,,
975,2797,Monochrome LLC,,,,
976,2799,InterActive Vision,631065600,,,1135987200
977,2806,ITE Media,,,,
978,2807,Shin'en,946598400,,,
979,2809,NCS Corporation,346550400,,14509,
980,2812,"Amazon Digital Services, Inc",,,,
981,2814,Human Soft,,,,
982,2815,Orbital Media,,,,
983,2822,Graffiti Entertainment,,,,
984,2823,Sabarasa,,,,
985,2825,Tomy Corporation,,,,
986,2827,Flying Tiger Developments,,,,
987,2828,Apex Designs,,,,
988,2829,ZOOM,-62135683200,,,
989,2832,On5,,,,
990,2833,Planetwide Media,,,,
991,2837,D4 Enterprise,1078272000,,,
992,2842,slang,,,,
993,2843,"(Archive) Konami Co., Ltd",675734400,,,957139200
994,2844,"Ludia, Inc",,,,
995,2848,eGames,725760000,,,1356912000
996,2849,"Frozen Codebase, LLC",,,,
997,2850,Nintendo of America,315532800,,,
998,2851,Infinite Monkeys Entertainment Ltd.,,,,
999,2852,Ripstone,,,,
1000,2869,Cosmigo,,,,
1001,2870,Player X,,,,
1002,2873,sevenOne intermedia,,,,
1003,2875,dk games,,,,
1004,2876,Gogii Games,1167523200,,,
1005,2877,21 rocks,,,,
1006,2880,Inferno Games,,,,
1007,2884,Gears for Breakfast,1377993600,,,
1008,2887,GIGA Team Baldrhead,,,,
1009,2888,Psikyo,,,,
1010,2889,Mattel,,,,
1011,2890,Bimboosoft,,,,
1012,2896,Oriental Software,,,,
1013,2898,Crowbar Collective,,,,
1014,2901,Winch Gate,,,,
1015,2902,Gaslamp Games,,,,
1016,2903,Poppermost Productions,,,,
1017,2908,Blossomsoft,,,,
1018,2909,FuRyu,1175385600,,,
1019,2912,Alpha Unit Corporation,805075200,,,
1020,2914,Grip Games,,,,
1021,2915,FlukeDuke,,,,
1022,2916,Breakfall,,,,
1023,2917,Jumpbutton Studio,1345507200,,,
1024,2920,BadLand Games UK Ltd,1435708800,,9213,
1025,2922,Crypton Future Media,804556800,,,
1026,2929,Kadokawa Shoten,1049155200,,7707,
1027,2932,Ghostlight Ltd.,1104451200,,,
1028,2933,Q-Games Ltd.,997315200,,,
1029,2937,3 Sprockets,,,,
1030,2938,GMG Play,,,,
1031,2939,Ideas Pad,,,,
1032,2941,Games Farm,,,,
1033,2946,Nitroplus,959817600,,,
1034,2947,Alchemic Productions,,,,
1035,2950,Synetic,820454400,,,1399334400
1036,2954,Phantom EFX,,,,
1037,2956,Greenwave Games,,,,
1038,2958,CAVE Interactive,771638400,,,
1039,2964,Fuzzyeyes,,,,
1040,2965,UTV Ignition Entertainment,,,,
1041,2972,Metropolis Software,725760000,,4291,1262217600
1042,2974,Maximum Family Games,,,,
1043,2975,Trickstar Games,,,,
1044,2976,Autumn Games,1199059200,,,
1045,2979,Inky Mind UK,,,,
1046,2982,Casual Brothers,,,,
1047,2983,Nomad Games,,,,
1048,2988,Rombax Games,,,,
1049,2992,Buka Entertainment,,,157,
1050,2995,Namco Bandai America,,,,
1051,2996,Renderware,,,,
1052,2997,Alchemist,,,,
1053,2998,O-Games,,,,
1054,3000,7Sixty,,,,
1055,3005,Hirameki,,,,
1056,3007,Seven45 Studios,,,,
1057,3010,Headup Games,,,,
1058,3014,"MOSS Co., Ltd.",730944000,,,
1059,3016,Laughing Jackal,,,,
1060,3017,Akabeisoft2,,,,
1061,3018,Palace Game,,,,
1062,3019,Triangle Service,,,,
1063,3020,JAST USA,,,,
1064,3023,Virtual Programming,978220800,,,
1065,3024,Snowcastle Games,1230768000,,,
1066,3025,"Creative Intelligence Arts, Inc.",1279670400,,,
1067,3026,Sleeping Beast Games,,,,
1068,3027,Transhuman Design,1314835200,,,
1069,3031,Key,900979200,,2648,
1070,3032,Prototype,1143417600,,2648,
1071,3035,Replay Studios,,,,
1072,3037,Maximum Games,1262217600,,,
1073,3039,Indietopia Games,,,,
1074,3045,Aquaplus,,,,
1075,3046,Gust,749433600,,6066,
1076,3047,NIS Europe,,,,
1077,3048,Relentless Software,,,,
1078,3049,Triangle Studios,1167523200,,,
1079,3050,Vagabond Dog,,,,
1080,3052,Mighty Rocket Studios,,,,
1081,3055,Felistella,,,,
1082,3059,Oovee Game Studios,,,,
1083,3064,Minority,,,,
1084,3067,Unity Technologies,1104451200,,,
1085,3068,Beast Games,,,,
1086,3071,Spaces of Play,,,,
1087,3072,Grey Box,,,,
1088,3073,Bit Blot,1199059200,,,
1089,3074,Spiderweb Software,788832000,,,
1090,3075,Broken Windows Studio,,,,
1091,3077,EKO Software,,,,
1092,3078,En Masse Entertainment,,,,
1093,3083,Reto-Moto,883526400,,,
1094,3085,Xaviant,1199059200,,3911,
1095,3087,Yacht Club Games,,,,
1096,3091,Scarab Entertainment,1356912000,,,
1097,3094,Leaf,915062400,,3045,
1098,3095,Crocodile Entertainment,,,,
1099,3096,Triotech Amusement,,,,
1100,3097,KOG studios,957139200,,,
1101,3098,Gamania,,,,
1102,3099,SG Interactive,,,,
1103,3100,Megaxus,,,,
1104,3101,Kill3rCombo,1293753600,45073,3097,1343692800
1105,3102,Axeso5,,,,
1106,3103,Gamania,,,,
1107,3108,Endnight Games Ltd,,,,
1108,3113,Wildfire Games,1041292800,,,
1109,3114,GameHouse,915062400,,21674,
1110,3115,Bluehole Studio,1199059200,,18506,
1111,3116,Funatics Development,915062400,8659,,1041292800
1112,3118,MumboJumbo,,,,
1113,3119,cdp.pl,788832000,21667,,1491955200
1114,3120,Game House,,,,
1115,3121,1C-SoftClub,788832000,,157,
1116,3122,Deconstructeam,1331596800,,,
1117,3123,WHA Entertainment,,,,
1118,3130,Zenimax Europe,,,,
1119,3145,Panic Art Studios,,,,
1120,3150,New World Interactive,,,,
1121,3152,10tons Ltd.,1072828800,,,
1122,3153,Blockland LLC,,,,
1123,3155,Excalibur Publishing,,,,
1124,3156,Cinemaware Marquee,,,,
1125,3158,Knuckle Cracker,,,,
1126,3159,Omni Systems,,,,
1127,3160,Omni Systems Limited,,,,
1128,3162,Night Dive Studios,1356912000,,,
1129,3187,(Archive) id Software Inc.,,,,
1130,3189,"A Sharp, LLC",,,,
1131,3191,Rain Games,,,,
1132,3192,Krillbite Studio,1325289600,,,
1133,3197,Futuremark,,,,
1134,3207,Red Thread Games,,,,
1135,3213,Spearhead Games,,,,
1136,3222,.GEARS Studios,,,,
1137,3223,New Star Games Ltd,,,,
1138,3224,Sailbot Studios,,,,
1139,3225,CreativeForge Games,,,,
1140,3226,Armature Studio,1207008000,,39621,
1141,3227,Zoo Corporation,513302400,,,
1142,3232,NEURON AGE,,,,
1143,3247,Namco Bandai Europe,,,,
1144,3253,Namco Bandai Games Asia,,,,
1145,3262,Ubisoft North America,1262217600,,7041,
1146,3301,Atari Europe,,,,
1147,3308,Blind Squirrel Games,1293753600,,34362,
1148,3312,Dark Horse,,,,
1149,3328,Treehouse,,,,
1150,3351,Glitch,,,,
1151,3393,Capcom USA,,,,
1152,3441,Sony Computer Entertainment Asia,,,,
1153,3453,Snowbird Games,,,,
1154,3455,.theprodukkt,,,,
1155,3491,GOG.com,1230681600,,4291,
1156,3494,Twentieth Century Fox,,,,
1157,3497,Queasy Games,,,,
1158,3540,SGS,,,,
1159,3544,Performance Designed Products,,,,
1160,3582,Activision Publishing,,,,
1161,3592,The LEGO Group,,,,
1162,3595,Tencent Games,1072828800,,42,
1163,3596,Mail.Ru,915062400,,,
1164,3630,Capcom Japan,,,,
1165,3633,The Mill,,,,
1166,3665,King Records,-1230768000,,,
1167,3682,Digital Domain,,,,
1168,3688,Dinosaur Polo Club,1367366400,,,
1169,3689,Roll7,1230681600,,,
1170,3690,TecToy,,,,
1171,3691,Meldac,,,,
1172,3696,Andreas Illiger,,,,
1173,3697,"Jackbox Games, Inc.",725760000,,193,1388448000
1174,3700,Hot B,,,,
1175,3701,"Nicalis, Inc.",1199059200,,,
1176,3711,Qute Corporation,936144000,,8623,
1177,3712,Slitherine Software UK Ltd.,962668800,8299,8871,1273449600
1178,3719,Sarepta Studio,1293753600,,,
1179,3727,Aeria Games,,,,
1180,3752,DMC/IC2,,,,
1181,3756,Ravegan,,,,
1182,3763,Section Studios,,,,
1183,3774,Kisareth Studios,,,,
1184,3797,Moon Spider Studio,,,,
1185,3808,Freejam Games,,,,
1186,3817,Destructive Creations,,,,
1187,3818,FlamingLunchBox,,,,
1188,3820,KISS ltd,1383264000,,,
1189,3821,flippfly,,,,
1190,3822,picroma,,,,
1191,3823,Smartly Dressed Games,,,,
1192,3828,SmashGames,,,,
1193,3832,Robot Loves Kitty,,,,
1194,3834,Brace Yourself Games,,,,
1195,3837,Level Up Labs,,,,
1196,3839,Crackshell,,,,
1197,3843,GR3 Project,,3909,3911,
1198,3849,NASA,,,,
1199,3869,Blackbird Interactive,1293753600,,,
1200,3879,Collecting Smiles,,,,
1201,3884,Daybreak CG,,,,
1202,3905,Little Worlds Studio,,,,
1203,3906,Anuman Interactive,978220800,,,
1204,3908,Picsoft Studio,,,,
1205,3909,Nigoro,1173830400,,3912,
1206,3912,Asterizm Corporation,1009843200,,3911,
1207,3913,EnjoyUp Games,,,,
1208,3921,Blendo Games,1293753600,,,
1209,3922,Red Rocket Games,,,,
1210,3923,Studio Pixel,,,,
1211,3925,Nick Jr. Interactive,,,,
1212,3926,Game Factory,,,,
1213,3957,M2H,1420761600,,,
1214,3958,Bandai Namco Games,1396310400,248,5024,1427846400
1215,3959,Sos,,,,
1216,3989,Playcast-media,,,,
1217,3990,A10,,,,
1218,3991,Russel,,,,
1219,3994,Eidos Interactive US,,,,
1220,3995,Eidos Interactive Europe,,,,
1221,3996,Experimental Gameplay,,,,
1222,4003,Sega International,,,,
1223,4010,Macrospace,,,,
1224,4012,Innocuous Games,,,,
1225,4014,Vblank Entertainment,,,,
1226,4016,Minor Key Games,,,,
1227,4021,Eastworks,,,,
1228,4027,Focus Multimedia,,,,
1229,4030,Mobliss,,,,
1230,4034,Nintendo of Europe,644198400,,,
1231,4059,Necrophone Games,,,,
1232,4062,4PM GAME,,,,
1233,4063,Limasse Five,,,,
1234,4064,Superflat Games,,,,
1235,4065,Curve Studios,,,,
1236,4068,Infinitap Games,,,,
1237,4069,Derek Yu,,,,
1238,4070,Eyebrow Interactive,,,,
1239,4071,Bruno R. Marcos,,,,
1240,4072,LSP,,,,
1241,4089,Disastercake,1388448000,,,
1242,4091,PQube,1262217600,,,
1243,4092,N3V Games,,,,
1244,4094,Aldorlea Games,1230681600,,,
1245,4096,Vertigo Games,1230681600,,42785,
1246,4100,Aventurine,1072828800,,,
1247,4107,SCE Australia,,,,
1248,4109,Kabam,,,,
1249,4119,Mirrorsoft,410140800,2424,,725760000
1250,4132,icculus.org,,,,
1251,4133,11 bit studios,1191715200,,,
1252,4134,Upper One Games,1356912000,4135,,1419984000
1253,4135,E-Line Media,,,,
1254,4144,Instant Kingdom,,,,
1255,4147,Lunarch Studios,,,,
1256,4157,Failbetter Games,1262304000,,8623,
1257,4175,BeTomorrow,,,,
1258,4178,HBO,,,,
1259,4179,Infamous Quests,,,,
1260,4180,MagicalTimeBean,,,,
1261,4181,MojoTouch,1230681600,,,
1262,4183,Blue Moon Red Owl,,,,
1263,4184,Storm in a Teacup,1388448000,,,
1264,4224,Endgame Studios,,,,
1265,4225,Team Reptile,1314835200,,,
1266,4226,Broken Rules,1240444800,,,
1267,4228,ZeroDiv,,,,
1268,4245,Alvion,846806400,,8623,
1269,4281,Raptisoft Games,1104451200,,,
1270,4283,Avanquest,,,,
1271,4284,GSP,,,,
1272,4291,CD Projekt,788832000,,,
1273,4292,FreakZone Games,,,,
1274,4293,ScrewAttack Entertainment,,,,
1275,4296,Mad Vulture Games,,,,
1276,4320,Adventure Productions,,,,
1277,4323,Mirage Interactive,,,,
1278,4324,Redback Sales,,,,
1279,4328,Hinterland Studio Inc.,1356912000,,,
1280,4329,Starfish,,,,
1281,4330,smolders,,,,
1282,4352,DoubleBear Productions,,,,
1283,4353,Playrise Digital,,,,
1284,4354,Berserk Games,,,,
1285,4355,Skybox Labs,,,,
1286,4360,Connor Sherlock,,,,
1287,4362,Edelweiss,,,,
1288,4363,AGM Playism,,,6938,
1289,4364,Zaxis Games,,,,
1290,4366,AdrenalRush Games,,,,
1291,4367,SelectSoft Publishing,,,,
1292,4370,JonnyWallace,,,,
1293,4371,TreeFortress Games,,,,
1294,4372,Aaron A. Reed,,,,
1295,4373,Strange Loop Games,,,,
1296,4379,Puny Human,,,,
1297,4380,VooFoo Studios,1167609600,,,
1298,4382,Nicolas Entertainment Group,,,,
1299,4383,Lime Studios,,,,
1300,4391,Titmouse,,,,
1301,4412,Pigasus Games,,,,
1302,4413,Bat Country Games,,,,
1303,4414,Haruneko Entertainment,,,,
1304,4415,ProjectorGames,,,,
1305,4417,Mighty Rabbit Studios,1280620800,,,
1306,4418,Gun.,,,,
1307,4419,Conifer Games,,,,
1308,4420,Game-Labs,,,,
1309,4421,Utopian World of Sandwiches,,,,
1310,4422,Phoenix Online Publishing,,,,
1311,4423,Zeboyd Games,,,,
1312,4424,Psydra Games LLC,,,,
1313,4425,Microblast Games,1362441600,,,
1314,4427,Artplant,1009756800,,,
1315,4428,Basecamp Games,1404172800,,,
